,i,j,Lon,Lat,SL,UC,Code,Error
26323069,3470,2963,115.65,-8.75,16.1338211976099,-0.189789135924997,108,100
26323070,3471,2963,115.683333333333,-8.75,11.377314381399,-6.0846448442298,108,100
26323071,3472,2963,115.716666666667,-8.75,4.3125156858588,-13.5556910855852,108,100
26323072,3473,2963,115.75,-8.75,-7.1238933630699,-22.9123133867853,108,100
26323073,3474,2963,115.783333333333,-8.75,-22.5404227709264,-33.826564058452,108,100
26323074,3475,2963,115.816666666667,-8.75,-39.0068478750591,-45.3053186165183,108,100
26323075,3476,2963,115.85,-8.75,-54.0197703043405,-56.2678259212418,108,100
26323076,3477,2963,115.883333333333,-8.75,-66.5170211034015,-66.008503595326,108,100
26333831,3432,2962,114.383333333333,-8.71666666666667,24.8165531142507,23.3885003102119,108,100
26333832,3433,2962,114.416666666667,-8.71666666666667,31.4743415899553,29.4412161159035,108,100
26333833,3434,2962,114.45,-8.71666666666667,39.1241828563418,36.038019406701,108,100
26333834,3435,2962,114.483333333333,-8.71666666666667,47.810318844073,43.2967537160404,108,100
26333835,3436,2962,114.516666666667,-8.71666666666667,57.9913263794891,51.3775420701907,108,100
26333836,3437,2962,114.55,-8.71666666666667,70.4281391152183,60.4033448245594,108,100
26333837,3438,2962,114.583333333333,-8.71666666666667,85.4099030018374,70.1851935094368,108,100
26333838,3439,2962,114.616666666667,-8.71666666666667,102.228650076848,79.8602722284435,108,100
26333839,3440,2962,114.65,-8.71666666666667,116.638360490955,87.7481554463302,108,100
26333840,3441,2962,114.683333333333,-8.71666666666667,122.412408565421,92.2096941365494,108,100
26333841,3442,2962,114.716666666667,-8.71666666666667,119.630043158761,93.0086377154532,108,100
26333842,3443,2962,114.75,-8.71666666666667,113.366944555522,91.2403610945087,108,100
26333843,3444,2962,114.783333333333,-8.71666666666667,106.669552281638,88.1646061383479,108,100
26333844,3445,2962,114.816666666667,-8.71666666666667,100.501469942355,84.6442468935718,108,100
26333845,3446,2962,114.85,-8.71666666666667,95.2913923901301,81.1926776338384,108,100
26333846,3447,2962,114.883333333333,-8.71666666666667,91.0449821204781,78.0815878827516,108,100
26333847,3448,2962,114.916666666667,-8.71666666666667,87.4667769335382,75.5062656838892,108,100
26333848,3449,2962,114.95,-8.71666666666667,85.0385276323512,73.7319189202969,108,100
26333849,3450,2962,114.983333333333,-8.71666666666667,84.6463448547542,72.9347811083957,108,100
26333850,3451,2962,115.016666666667,-8.71666666666667,85.8972357057485,73.0158587732521,108,100
26333851,3452,2962,115.05,-8.71666666666667,88.2128065547966,73.7074186552709,108,100
26333852,3453,2962,115.083333333333,-8.71666666666667,90.5137403890348,74.621150306696,108,100
26333853,3454,2962,115.116666666667,-8.71666666666667,91.8982581214632,75.4083522412847,108,100
26333854,3455,2962,115.15,-8.71666666666667,93.5977062994981,75.9234620093948,108,100
26333855,3456,2962,115.183333333333,-8.71666666666667,95.4516659219349,75.8974549999952,108,100
26333856,3457,2962,115.216666666667,-8.71666666666667,96.383896940329,74.7626669435654,108,100
26333857,3458,2962,115.25,-8.71666666666667,93.5851864778266,71.8288875961074,108,100
26333858,3459,2962,115.283333333333,-8.71666666666667,85.8706551283167,66.9882685389634,108,100
26333859,3460,2962,115.316666666667,-8.71666666666667,78.2325980450969,61.0379595896415,108,100
26333860,3461,2962,115.35,-8.71666666666667,71.8549754157884,54.653909036349,108,100
26333861,3462,2962,115.383333333333,-8.71666666666667,64.1906181063252,48.0429902678,108,100
26333862,3463,2962,115.416666666667,-8.71666666666667,55.8374094834411,41.5227222216323,108,100
26333863,3464,2962,115.45,-8.71666666666667,48.4468344257656,35.5020564323344,108,100
26333864,3465,2962,115.483333333333,-8.71666666666667,42.7653712930649,30.1554343068539,108,100
26333865,3466,2962,115.516666666667,-8.71666666666667,38.2796658368507,25.4051090791817,108,100
26333866,3467,2962,115.55,-8.71666666666667,34.6091891564409,21.0960185820788,108,100
26333867,3468,2962,115.583333333333,-8.71666666666667,31.6768821663588,16.9906447269905,108,100
26333868,3469,2962,115.616666666667,-8.71666666666667,28.7915429467448,12.7512770349707,108,100
26333869,3470,2962,115.65,-8.71666666666667,25.5038254382686,8.0547056335974,108,100
26333870,3471,2962,115.683333333333,-8.71666666666667,21.7533844932275,2.5142657454925,108,100
26333871,3472,2962,115.716666666667,-8.71666666666667,16.1329364199418,-4.53435889132226,108,100
26333872,3473,2962,115.75,-8.71666666666667,5.3443065804184,-13.7598902303981,108,100
26333873,3474,2962,115.783333333333,-8.71666666666667,-10.8726702072839,-24.9988199122516,108,100
26333874,3475,2962,115.816666666667,-8.71666666666667,-28.9638644586975,-37.0988547125229,108,100
26333875,3476,2962,115.85,-8.71666666666667,-45.714722686125,-48.6959430321398,108,100
26333876,3477,2962,115.883333333333,-8.71666666666667,-59.3794472938521,-58.869940676823,108,100
26344631,3432,2961,114.383333333333,-8.68333333333334,36.7862124849899,34.963547106553,108,100
26344632,3433,2961,114.416666666667,-8.68333333333334,43.9019877835191,41.3466151924916,108,100
26344633,3434,2961,114.45,-8.68333333333334,52.283437608888,48.3168647461905,108,100
26344634,3435,2961,114.483333333333,-8.68333333333334,61.7769797851468,55.9140458503769,108,100
26344635,3436,2961,114.516666666667,-8.68333333333334,72.5365530098172,64.1682348420558,108,100
26344636,3437,2961,114.55,-8.68333333333334,84.7765075162979,73.0505652294174,108,100
26344637,3438,2961,114.583333333333,-8.68333333333334,98.3857729767277,82.2839299986131,108,100
26344638,3439,2961,114.616666666667,-8.68333333333334,112.596665864666,91.1024559046686,108,100
26344639,3440,2961,114.65,-8.68333333333334,124.328873056871,98.1709842404896,108,100
26344640,3441,2961,114.683333333333,-8.68333333333334,129.600373789723,102.236678890701,108,100
26344641,3442,2961,114.716666666667,-8.68333333333334,128.332123664732,103.110072160394,108,100
26344642,3443,2961,114.75,-8.68333333333334,123.678803708062,101.629261814135,108,100
26344643,3444,2961,114.783333333333,-8.68333333333334,118.062894980422,98.8292527343756,108,100
26344644,3445,2961,114.816666666667,-8.68333333333334,112.678231232943,95.4880550514446,108,100
26344645,3446,2961,114.85,-8.68333333333334,108.055456214418,92.0666245486856,108,100
26344646,3447,2961,114.883333333333,-8.68333333333334,103.452053819299,88.7320982365255,108,100
26344647,3448,2961,114.916666666667,-8.68333333333334,98.4068317468703,85.6605207157925,108,100
26344648,3449,2961,114.95,-8.68333333333334,94.763644778693,83.2570914689209,108,100
26344649,3450,2961,114.983333333333,-8.68333333333334,93.499720978019,81.7900707069103,108,100
26344650,3451,2961,115.016666666667,-8.68333333333334,93.2545564178124,81.1735613675941,108,100
26344651,3452,2961,115.05,-8.68333333333334,94.3744361996551,81.2427779400375,108,100
26344652,3453,2961,115.083333333333,-8.68333333333334,97.261600074679,81.7182274585953,108,100
26344653,3454,2961,115.116666666667,-8.68333333333334,99.5978739511833,82.1512175335625,108,100
26344654,3455,2961,115.15,-8.68333333333334,100.835480884704,82.1752048976663,108,100
26344655,3456,2961,115.183333333333,-8.68333333333334,100.700708662811,81.4366882509057,108,100
26344656,3457,2961,115.216666666667,-8.68333333333334,98.8097877600081,79.5833145884326,108,100
26344657,3458,2961,115.25,-8.68333333333334,94.7480992681754,76.3647111650206,108,100
26344658,3459,2961,115.283333333333,-8.68333333333334,88.8641796069741,71.9274976507418,108,100
26344659,3460,2961,115.316666666667,-8.68333333333334,83.5933886815009,66.8378010965841,108,100
26344660,3461,2961,115.35,-8.68333333333334,78.1949006937678,61.3846921853168,108,100
26344661,3462,2961,115.383333333333,-8.68333333333334,71.4490042877215,55.5787656307402,108,100
26344662,3463,2961,115.416666666667,-8.68333333333334,64.4504860605812,49.6021378314376,108,100
26344663,3464,2961,115.45,-8.68333333333334,58.1236911832482,43.7189174863799,108,100
26344664,3465,2961,115.483333333333,-8.68333333333334,52.1003789459575,38.0503368312286,108,100
26344665,3466,2961,115.516666666667,-8.68333333333334,46.3098134001073,32.6744394992893,108,100
26344666,3467,2961,115.55,-8.68333333333334,41.7077978533681,27.6840835185741,108,100
26344667,3468,2961,115.583333333333,-8.68333333333334,37.7184239111217,22.9520754516586,108,100
26344668,3469,2961,115.616666666667,-8.68333333333334,33.5274632386357,18.2101333586784,108,100
26344669,3470,2961,115.65,-8.68333333333334,29.7146457137304,13.2528035410614,108,100
26344670,3471,2961,115.683333333333,-8.68333333333334,26.4094581005306,7.7175860640556,108,100
26344671,3472,2961,115.716666666667,-8.68333333333334,21.6192925792051,0.7999802007852,108,100
26344672,3473,2961,115.75,-8.68333333333334,11.3377363162374,-8.39081284420025,108,100
26344673,3474,2961,115.783333333333,-8.68333333333334,-5.2530694716865,-19.8148568103289,108,100
26344674,3475,2961,115.816666666667,-8.68333333333334,-24.2088798525865,-32.2290480765832,108,100
26344675,3476,2961,115.85,-8.68333333333334,-41.8452065442127,-44.0899800368473,108,100
26344676,3477,2961,115.883333333333,-8.68333333333334,-56.1389743021466,-54.3403613340607,108,100
26355431,3432,2960,114.383333333333,-8.65000000000001,48.422831654098,46.1453202081887,108,100
26355432,3433,2960,114.416666666667,-8.65000000000001,56.0761029097353,52.790120471494,108,100
26355433,3434,2960,114.45,-8.65000000000001,65.0116112116248,59.938609832149,108,100
26355434,3435,2960,114.483333333333,-8.65000000000001,74.7902128963203,67.5581489616758,108,100
26355435,3436,2960,114.516666666667,-8.65000000000001,85.242513263044,75.572249244491,108,100
26355436,3437,2960,114.55,-8.65000000000001,96.3815133269401,83.8702323351602,108,100
26355437,3438,2960,114.583333333333,-8.65000000000001,107.98699120725,92.1742864173488,108,100
26355438,3439,2960,114.616666666667,-8.65000000000001,119.412715037158,99.8733603873105,108,100
26355439,3440,2960,114.65,-8.65000000000001,128.618506231495,105.997408464352,108,100
26355440,3441,2960,114.683333333333,-8.65000000000001,133.399769532891,109.677027774771,108,100
26355441,3442,2960,114.716666666667,-8.65000000000001,133.697086548382,110.758838699214,108,100
26355442,3443,2960,114.75,-8.65000000000001,131.095112676715,109.769590832775,108,100
26355443,3444,2960,114.783333333333,-8.65000000000001,126.749994020113,107.416449622766,108,100
26355444,3445,2960,114.816666666667,-8.65000000000001,121.629993763635,104.335637488383,108,100
26355445,3446,2960,114.85,-8.65000000000001,117.050817753345,100.988520909319,108,100
26355446,3447,2960,114.883333333333,-8.65000000000001,112.335480192561,97.5332265021725,108,100
26355447,3448,2960,114.916666666667,-8.65000000000001,106.709556547825,94.1303655705597,108,100
26355448,3449,2960,114.95,-8.65000000000001,102.317555189624,91.229347113369,108,100
26355449,3450,2960,114.983333333333,-8.65000000000001,100.118495826508,89.1731015294551,108,100
26355450,3451,2960,115.016666666667,-8.65000000000001,99.1077404145568,87.9360668845087,108,100
26355451,3452,2960,115.05,-8.65000000000001,99.5794136279515,87.345205694363,108,100
26355452,3453,2960,115.083333333333,-8.65000000000001,101.452589942564,87.1503680380595,108,100
26355453,3454,2960,115.116666666667,-8.65000000000001,103.690283593335,87.0285258866501,108,100
26355454,3455,2960,115.15,-8.65000000000001,105.568929972624,86.5871453965823,108,100
26355455,3456,2960,115.183333333333,-8.65000000000001,105.134768593697,85.3527998124907,108,100
26355456,3457,2960,115.216666666667,-8.65000000000001,102.584745624123,83.0865954099655,108,100
26355457,3458,2960,115.25,-8.65000000000001,98.4666537302464,79.7959964437863,108,100
26355458,3459,2960,115.283333333333,-8.65000000000001,92.6340388633175,75.6832284577726,108,100
26355459,3460,2960,115.316666666667,-8.65000000000001,86.942935648484,71.1282138114326,108,100
26355460,3461,2960,115.35,-8.65000000000001,81.782060550339,66.2887976732209,108,100
26355461,3462,2960,115.383333333333,-8.65000000000001,76.4731539704573,61.0943873185793,108,100
26355462,3463,2960,115.416666666667,-8.65000000000001,70.562424130129,55.5181809238254,108,100
26355463,3464,2960,115.45,-8.65000000000001,64.3218994151099,49.6493592982765,108,100
26355464,3465,2960,115.483333333333,-8.65000000000001,57.3520185106542,43.5759286721374,108,100
26355465,3466,2960,115.516666666667,-8.65000000000001,49.7907432342127,37.4905157674991,108,100
26355466,3467,2960,115.55,-8.65000000000001,43.8191207116543,31.7176346838596,108,100
26355467,3468,2960,115.583333333333,-8.65000000000001,39.0840566931933,26.2684295889699,108,100
26355468,3469,2960,115.616666666667,-8.65000000000001,34.1972653112516,20.8943003398463,108,100
26355469,3470,2960,115.65,-8.65000000000001,29.7834503319792,15.4117145626144,108,100
26355470,3471,2960,115.683333333333,-8.65000000000001,26.2391423467714,9.4820813798461,108,100
26355471,3472,2960,115.716666666667,-8.65000000000001,21.6198591477198,2.30678489815057,108,100
26355472,3473,2960,115.75,-8.65000000000001,11.4957833627596,-7.02948954118139,108,100
26355473,3474,2960,115.783333333333,-8.65000000000001,-5.4360824788896,-18.5187429508806,108,100
26355474,3475,2960,115.816666666667,-8.65000000000001,-24.7382437106297,-30.881223296915,108,100
26355475,3476,2960,115.85,-8.65000000000001,-42.1419945422198,-42.5126463175375,108,100
26355476,3477,2960,115.883333333333,-8.65000000000001,-56.0232265808209,-52.3397270654305,108,100
26366231,3432,2959,114.383333333333,-8.61666666666667,60.5514451355757,57.0626849396334,108,100
26366232,3433,2959,114.416666666667,-8.61666666666667,68.6922582983951,63.8430532194115,108,100
26366233,3434,2959,114.45,-8.61666666666667,77.4569617731679,70.9246155837357,108,100
26366234,3435,2959,114.483333333333,-8.61666666666667,86.8103306789022,78.2576381782507,108,100
26366235,3436,2959,114.516666666667,-8.61666666666667,96.1779518579417,85.7053610740992,108,100
26366236,3437,2959,114.55,-8.61666666666667,105.696076282482,93.1517825309366,108,100
26366237,3438,2959,114.583333333333,-8.61666666666667,115.31715424907,100.395700565387,108,100
26366238,3439,2959,114.616666666667,-8.61666666666667,124.611970230779,106.995349324743,108,100
26366239,3440,2959,114.65,-8.61666666666667,132.189642283759,112.254095772267,108,100
26366240,3441,2959,114.683333333333,-8.61666666666667,136.318429247075,115.54010662885,108,100
26366241,3442,2959,114.716666666667,-8.61666666666667,137.124636132511,116.723512669695,108,100
26366242,3443,2959,114.75,-8.61666666666667,135.721758916887,116.130899389845,108,100
26366243,3444,2959,114.783333333333,-8.61666666666667,132.478998212085,114.216865759753,108,100
26366244,3445,2959,114.816666666667,-8.61666666666667,127.999364253641,111.454176606656,108,100
26366245,3446,2959,114.85,-8.61666666666667,123.629177169569,108.254400768615,108,100
26366246,3447,2959,114.883333333333,-8.61666666666667,119.244917927094,104.812035593984,108,100
26366247,3448,2959,114.916666666667,-8.61666666666667,114.127665076657,101.291522142318,108,100
26366248,3449,2959,114.95,-8.61666666666667,109.242372535311,98.066397534876,108,100
26366249,3450,2959,114.983333333333,-8.61666666666667,106.334902754505,95.5143058724007,108,100
26366250,3451,2959,115.016666666667,-8.61666666666667,105.88253581193,93.6940884664574,108,100
26366251,3452,2959,115.05,-8.61666666666667,105.917979884096,92.3264452705209,108,100
26366252,3453,2959,115.083333333333,-8.61666666666667,104.87611282524,91.1466335070138,108,100
26366253,3454,2959,115.116666666667,-8.61666666666667,104.415812234104,90.0950200850101,108,100
26366254,3455,2959,115.15,-8.61666666666667,105.323312547011,88.942400943951,108,100
26366255,3456,2959,115.183333333333,-8.61666666666667,104.875993628688,87.1892474064161,108,100
26366256,3457,2959,115.216666666667,-8.61666666666667,102.788049536797,84.6143264214335,108,100
26366257,3458,2959,115.25,-8.61666666666667,99.6729759203684,81.3571097265017,108,100
26366258,3459,2959,115.283333333333,-8.61666666666667,95.3442971795832,77.6857469829537,108,100
26366259,3460,2959,115.316666666667,-8.61666666666667,90.7869220868767,73.7846117060624,108,100
26366260,3461,2959,115.35,-8.61666666666667,86.2789056406096,69.5713783044646,108,100
26366261,3462,2959,115.383333333333,-8.61666666666667,81.6223291282175,64.8706966049003,108,100
26366262,3463,2959,115.416666666667,-8.61666666666667,75.4284349363354,59.5360896560306,108,100
26366263,3464,2959,115.45,-8.61666666666667,68.0029315392366,53.5750296152217,108,100
26366264,3465,2959,115.483333333333,-8.61666666666667,60.0137294647068,47.0910526070892,108,100
26366265,3466,2959,115.516666666667,-8.61666666666667,51.009016770894,40.317498282852,108,100
26366266,3467,2959,115.55,-8.61666666666667,43.2514159192482,33.7056038452409,108,100
26366267,3468,2959,115.583333333333,-8.61666666666667,37.311247177578,27.4115611949401,108,100
26366268,3469,2959,115.616666666667,-8.61666666666667,31.750585438018,21.2189355729382,108,100
26366269,3470,2959,115.65,-8.61666666666667,26.4903178681537,14.8877129200084,108,100
26366270,3471,2959,115.683333333333,-8.61666666666667,21.325525316478,8.05892335695772,108,100
26366271,3472,2959,115.716666666667,-8.61666666666667,14.8325806769143,0.092545102405709,108,100
26366272,3473,2959,115.75,-8.61666666666667,3.85036496178897,-9.66005606879118,108,100
26366273,3474,2959,115.783333333333,-8.61666666666667,-12.6265123262839,-21.0776879727884,108,100
26366274,3475,2959,115.816666666667,-8.61666666666667,-30.811868037277,-32.9726344535949,108,100
26366275,3476,2959,115.85,-8.61666666666667,-46.8319936558159,-43.869860375067,108,100
26366276,3477,2959,115.883333333333,-8.61666666666667,-59.2957842720096,-52.7580567518736,108,100
26377031,3432,2958,114.383333333333,-8.58333333333333,72.501725182756,67.6727008080957,108,100
26377032,3433,2958,114.416666666667,-8.58333333333333,80.4672248140285,74.3762495674545,108,100
26377033,3434,2958,114.45,-8.58333333333333,88.6822748121302,81.1684101822698,108,100
26377034,3435,2958,114.483333333333,-8.58333333333333,97.350698195998,87.9998812468965,108,100
26377035,3436,2958,114.516666666667,-8.58333333333333,105.454967419302,94.7074459983589,108,100
26377036,3437,2958,114.55,-8.58333333333333,113.239247532215,101.212186848813,108,100
26377037,3438,2958,114.583333333333,-8.58333333333333,121.063060743734,107.420585540648,108,100
26377038,3439,2958,114.616666666667,-8.58333333333333,128.661365825118,113.036466915006,108,100
26377039,3440,2958,114.65,-8.58333333333333,135.070849552257,117.555187218567,108,100
26377040,3441,2958,114.683333333333,-8.58333333333333,138.758472894197,120.481609107349,108,100
26377041,3442,2958,114.716666666667,-8.58333333333333,139.733723127382,121.665265969108,108,100
26377042,3443,2958,114.75,-8.58333333333333,138.852304126252,121.306993868888,108,100
26377043,3444,2958,114.783333333333,-8.58333333333333,136.61659313387,119.737387699038,108,100
26377044,3445,2958,114.816666666667,-8.58333333333333,133.472268445809,117.299424377419,108,100
26377045,3446,2958,114.85,-8.58333333333333,129.697267980014,114.283843833846,108,100
26377046,3447,2958,114.883333333333,-8.58333333333333,125.30206715401,110.899580386781,108,100
26377047,3448,2958,114.916666666667,-8.58333333333333,120.682488551312,107.368392257479,108,100
26377048,3449,2958,114.95,-8.58333333333333,116.328185402672,103.951520465051,108,100
26377049,3450,2958,114.983333333333,-8.58333333333333,112.963272033788,100.876707986194,108,100
26377050,3451,2958,115.016666666667,-8.58333333333333,111.218283059672,98.2306588609413,108,100
26377051,3452,2958,115.05,-8.58333333333333,109.421667306486,95.8633568385105,108,100
26377052,3453,2958,115.083333333333,-8.58333333333333,106.849885480318,93.6653863636252,108,100
26377053,3454,2958,115.116666666667,-8.58333333333333,104.877056418606,91.6791740130328,108,100
26377054,3455,2958,115.15,-8.58333333333333,103.493912758993,89.6626983522602,108,100
26377055,3456,2958,115.183333333333,-8.58333333333333,101.342664921021,87.1209342698862,108,100
26377056,3457,2958,115.216666666667,-8.58333333333333,97.6661585365719,83.9175979901291,108,100
26377057,3458,2958,115.25,-8.58333333333333,92.9621620105496,80.4371320939381,108,100
26377058,3459,2958,115.283333333333,-8.58333333333333,90.2563849257392,77.1873267185569,108,100
26377059,3460,2958,115.316666666667,-8.58333333333333,89.5825809613197,74.107138876372,108,100
26377060,3461,2958,115.35,-8.58333333333333,86.925908419233,70.634483360542,108,100
26377061,3462,2958,115.383333333333,-8.58333333333333,82.4325575230269,66.4699275924672,108,100
26377062,3463,2958,115.416666666667,-8.58333333333333,76.6730839046306,61.5113743857838,108,100
26377063,3464,2958,115.45,-8.58333333333333,69.6230301327041,55.6801283873554,108,100
26377064,3465,2958,115.483333333333,-8.58333333333333,61.2489021662512,48.9929904830844,108,100
26377065,3466,2958,115.516666666667,-8.58333333333333,51.2309160826205,41.7075421436521,108,100
26377066,3467,2958,115.55,-8.58333333333333,42.0623698101147,34.339482825886,108,100
26377067,3468,2958,115.583333333333,-8.58333333333333,34.3227584391916,27.1060046829366,108,100
26377068,3469,2958,115.616666666667,-8.58333333333333,26.9609228759982,19.8394383063297,108,100
26377069,3470,2958,115.65,-8.58333333333333,19.8296733580456,12.2850419432999,108,100
26377070,3471,2958,115.683333333333,-8.58333333333333,11.8803404856964,4.09497376926973,108,100
26377071,3472,2958,115.716666666667,-8.58333333333333,1.99181474236442,-5.11277275462237,108,100
26377072,3473,2958,115.75,-8.58333333333333,-10.6856342244609,-15.5300924865944,108,100
26377073,3474,2958,115.783333333333,-8.58333333333333,-26.1240284410661,-26.8155503504376,108,100
26377074,3475,2958,115.816666666667,-8.58333333333333,-42.0914620627851,-37.9690964979389,108,100
26377075,3476,2958,115.85,-8.58333333333333,-56.0831651163017,-47.7873281347593,108,100
26377076,3477,2958,115.883333333333,-8.58333333333333,-66.6224518135885,-55.3632963883711,108,100
26387831,3432,2957,114.383333333333,-8.55,99999.0,138.570928995133,108,100
26387832,3433,2957,114.416666666667,-8.55,99999.0,147.454038613092,108,100
26387833,3434,2957,114.45,-8.55,99999.0,154.68403262992,108,100
26387834,3435,2957,114.483333333333,-8.55,99999.0,159.774684399242,108,100
26387835,3436,2957,114.516666666667,-8.55,113.163327579776,102.790839184426,108,100
26387836,3437,2957,114.55,-8.55,119.406766017115,108.408991134451,108,100
26387837,3438,2957,114.583333333333,-8.55,125.842867076309,113.698286669099,108,100
26387838,3439,2957,114.616666666667,-8.55,132.094653813864,118.457345209946,108,100
26387839,3440,2957,114.65,-8.55,137.566276451052,122.335598487142,108,100
26387840,3441,2957,114.683333333333,-8.55,141.316250470954,124.954496019772,108,100
26387841,3442,2957,114.716666666667,-8.55,142.731020825893,126.097745112482,108,100
26387842,3443,2957,114.75,-8.55,142.139259877401,125.835456704001,108,100
26387843,3444,2957,114.783333333333,-8.55,140.308136238504,124.429455670523,108,100
26387844,3445,2957,114.816666666667,-8.55,137.610775238038,122.160370535858,108,100
26387845,3446,2957,114.85,-8.55,134.066573259396,119.251912060041,108,100
26387846,3447,2957,114.883333333333,-8.55,129.839039974319,115.900475318555,108,100
26387847,3448,2957,114.916666666667,-8.55,125.859133438574,112.334636326144,108,100
26387848,3449,2957,114.95,-8.55,122.476930833199,108.691106316127,108,100
26387849,3450,2957,114.983333333333,-8.55,118.165688187144,104.961108686013,108,100
26387850,3451,2957,115.016666666667,-8.55,113.1732863959,101.256822909859,108,100
26387851,3452,2957,115.05,-8.55,108.635700236659,97.7749870895627,108,100
26387852,3453,2957,115.083333333333,-8.55,104.697256476478,94.6569997196564,108,100
26387853,3454,2957,115.116666666667,-8.55,102.692952754803,91.9602730305381,108,100
26387854,3455,2957,115.15,-8.55,101.260214688363,89.2684250582256,108,100
26387855,3456,2957,115.183333333333,-8.55,96.6699205062775,85.9131742493293,108,100
26387856,3457,2957,115.216666666667,-8.55,89.5286723249626,81.9420288552504,108,100
26387857,3458,2957,115.25,-8.55,82.9442545595569,78.1382303676618,108,100
26387858,3459,2957,115.283333333333,-8.55,80.4823413249923,75.1124042702816,108,100
26387859,3460,2957,115.316666666667,-8.55,80.9153491888,72.5445407842132,108,100
26387860,3461,2957,115.35,-8.55,79.4211446310853,69.6435997073625,108,100
26387861,3462,2957,115.383333333333,-8.55,76.7614321822247,66.0637083422852,108,100
26387862,3463,2957,115.416666666667,-8.55,73.6068470603219,61.6487704077021,108,100
26387863,3464,2957,115.45,-8.55,68.4424023275848,56.1641067067383,108,100
26387864,3465,2957,115.483333333333,-8.55,60.0860035923359,49.5311918103571,108,100
26387865,3466,2957,115.516666666667,-8.55,49.5717909792606,42.0363369174814,108,100
26387866,3467,2957,115.55,-8.55,39.6525039941732,34.1584617584119,108,100
26387867,3468,2957,115.583333333333,-8.55,30.3971496069174,26.0585569100489,108,100
26387868,3469,2957,115.616666666667,-8.55,21.0819305834644,17.5958120293491,108,100
26387869,3470,2957,115.65,-8.55,11.31050283727,8.569408787667,108,100
26387870,3471,2957,115.683333333333,-8.55,0.0652426922650999,-1.2241400290376,108,100
26387871,3472,2957,115.716666666667,-8.55,-13.1431359765399,-11.8428851618067,108,100
26387872,3473,2957,115.75,-8.55,-27.6514806879083,-23.0544407142698,108,100
26387873,3474,2957,115.783333333333,-8.55,-42.6753587359627,-34.3007239244319,108,100
26387874,3475,2957,115.816666666667,-8.55,-56.9762761082412,-44.7198701942308,108,100
26387875,3476,2957,115.85,-8.55,-68.8764599250209,-53.3560878716483,108,100
26387876,3477,2957,115.883333333333,-8.55,-77.0738762598412,-59.4409481823317,108,100
26398631,3432,2956,114.383333333333,-8.51666666666667,99999.0,150.709074139001,888,-888
26398632,3433,2956,114.416666666667,-8.51666666666667,99999.0,159.984998011927,888,-888
26398633,3434,2956,114.45,-8.51666666666667,99999.0,167.551802214763,888,-888
26398634,3435,2956,114.483333333333,-8.51666666666667,99999.0,173.096763918312,888,-888
26398635,3436,2956,114.516666666667,-8.51666666666667,121.537132718679,112.000308830104,888,-888
26398636,3437,2956,114.55,-8.51666666666667,125.954462213738,115.881357146675,888,-888
26398637,3438,2956,114.583333333333,-8.51666666666667,130.793255406612,119.698579503858,108,100
26398638,3439,2956,114.616666666667,-8.51666666666667,135.93432453916,123.695629363189,108,100
26398639,3440,2956,114.65,-8.51666666666667,140.442631198504,126.965095800949,108,100
26398640,3441,2956,114.683333333333,-8.51666666666667,144.161844005594,129.245617597645,108,100
26398641,3442,2956,114.716666666667,-8.51666666666667,145.968595929058,130.262692743455,108,100
26398642,3443,2956,114.75,-8.51666666666667,145.56823774639,129.959882887363,108,100
26398643,3444,2956,114.783333333333,-8.51666666666667,143.711481564438,128.53134721616,108,100
26398644,3445,2956,114.816666666667,-8.51666666666667,140.897890060292,126.247574259916,108,100
26398645,3446,2956,114.85,-8.51666666666667,137.639801897207,123.33651114894,108,100
26398646,3447,2956,114.883333333333,-8.51666666666667,133.852547943263,119.926356543945,108,100
26398647,3448,2956,114.916666666667,-8.51666666666667,129.722870618874,116.148235740738,108,100
26398648,3449,2956,114.95,-8.51666666666667,125.57784597925,112.07961751689,108,100
26398649,3450,2956,114.983333333333,-8.51666666666667,119.814267307649,107.654390880268,108,100
