i,j,Lon,Lat,SL,UC,Code,Error
3396,2919,"113,1833333","-7,283333333","220,5857737","210,8435971",108,100
3316,2918,"110,5166667","-7,25","63,55296289","58,59849289",13,212
3317,2918,"110,55","-7,25","33,96423546","28,85623546",13,212
3318,2918,"110,5833333","-7,25","29,46457771","24,20249771",13,212
3319,2918,"110,6166667","-7,25","32,00763156","26,59135156",13,212
3320,2918,"110,65","-7,25","36,25508887","30,68495887",13,212
3321,2918,"110,6833333","-7,25","42,06459916","36,34142916",13,212
3322,2918,"110,7166667","-7,25","48,08249818","42,20755818",13,212
3323,2918,"110,75","-7,25","53,51138077","47,48640077",13,212
3324,2918,"110,7833333","-7,25","59,72672474","53,55391474",13,212
3325,2918,"110,8166667","-7,25","68,15161856","61,83361856",13,212
3326,2918,"110,85","-7,25","79,72294744","73,26287744",13,212
3327,2918,"110,8833333","-7,25","93,12745597","86,52886597",13,212
3328,2918,"110,9166667","-7,25","105,8556378","99,12251778",13,212
3329,2918,"110,95","-7,25","116,5074736","109,6442536",13,212
3330,2918,"110,9833333","-7,25","125,917062","118,928562",13,212
3331,2918,"111,0166667","-7,25","135,5397853","128,4312553",13,212
3332,2918,"111,05","-7,25","144,1513437","136,9283837",13,212
3333,2918,"111,0833333","-7,25","149,4700385","142,1386585",13,212
3334,2918,"111,1166667","-7,25","151,858562","144,425092",13,212
3335,2918,"111,15","-7,25","152,9050823","145,3762023",13,212
3336,2918,"111,1833333","-7,25","152,3808978","144,7636078",13,212
3337,2918,"111,2166667","-7,25","150,9298775","143,2314275",13,212
3338,2918,"111,25","-7,25","150,7283717","142,9563217",13,212
3339,2918,"111,2833333","-7,25","152,5157963","144,6779163",13,212
3340,2918,"111,3166667","-7,25","155,2991299","147,4034199",13,212
3341,2918,"111,35","-7,25","157,4606947","149,5153547",13,212
3342,2918,"111,3833333","-7,25","157,3682532","149,3816332",13,212
3343,2918,"111,4166667","-7,25","155,1089939","147,0895939",13,212
3344,2918,"111,45","-7,25","152,8010706","144,7574906",13,212
3345,2918,"111,4833333","-7,25","151,0095337","142,9504637",13,212
3346,2918,"111,5166667","-7,25","149,5766631","141,5108531",13,212
3347,2918,"111,55","-7,25","149,328589","141,264809",13,212
3348,2918,"111,5833333","-7,25","150,4475461","142,3945561",13,212
3349,2918,"111,6166667","-7,25","152,7151866","144,6817266",13,212
3350,2918,"111,65","-7,25","155,7864229","147,7811729",13,212
3351,2918,"111,6833333","-7,25","159,1162217","151,1477817",13,212
3352,2918,"111,7166667","-7,25","162,6958317","154,7726717",13,212
3353,2918,"111,75","-7,25","166,6885525","158,8190325",13,212
3354,2918,"111,7833333","-7,25","170,0275243","162,2198043",13,212
3355,2918,"111,8166667","-7,25","171,4699125","163,7320025",13,212
3356,2918,"111,85","-7,25","170,6382217","162,9778817",13,212
3357,2918,"111,8833333","-7,25","167,4759645","159,9007445",13,212
3358,2918,"111,9166667","-7,25","163,4833329","156,0004929",13,212
3359,2918,"111,95","-7,25","161,1586893","153,7752393",13,212
3360,2918,"111,9833333","-7,25","160,8721657","153,5947957",13,212
3361,2918,"112,0166667","-7,25","161,8719724","154,7070624",13,212
3362,2918,"112,05","-7,25","165,0130068","157,9665768",13,212
3363,2918,"112,0833333","-7,25","170,2439258","163,3216658",13,212
3364,2918,"112,1166667","-7,25","175,2301065","168,4373265",13,212
3365,2918,"112,15","-7,25","179,4102349","172,7518749",13,212
3366,2918,"112,1833333","-7,25","184,1533068","177,6338868",13,212
3367,2918,"112,2166667","-7,25","189,3515382","182,9752082",13,212
3368,2918,"112,25","-7,25","194,5192869","188,2897669",13,212
3369,2918,"112,2833333","-7,25","199,4498275","193,3704175",13,212
3370,2918,"112,3166667","-7,25","203,3859663","197,4595563",13,212
3371,2918,"112,35","-7,25","205,8630491","200,0920791",13,212
3372,2918,"112,3833333","-7,25","206,8932856","201,2797856",13,212
3373,2918,"112,4166667","-7,25","207,0157571","201,5613171",13,212
3374,2918,"112,45","-7,25","206,7185122","201,4242922",13,212
3375,2918,"112,4833333","-7,25","206,0079287","200,8746687",13,212
3376,2918,"112,5166667","-7,25","205,2567254","200,2847454",13,212
3377,2918,"112,55","-7,25","205,1043985","200,2935985",13,212
3378,2918,"112,5833333","-7,25","206,1109139","201,4607939",13,212
3379,2918,"112,6166667","-7,25","209,0433929","204,5530329",13,212
3380,2918,"112,65","-7,25","213,9644644","209,6325844",13,212
3381,2918,"112,6833333","-7,25","219,3063307","215,1312507",13,212
3382,2918,"112,7166667","-7,25","223,1200856","219,0997556",13,212
3383,2918,"112,75","-7,25","224,1668697","220,2989097",13,212
3384,2918,"112,7833333","-7,25","221,9784152","218,2284118",13,212
3385,2918,"112,8166667","-7,25","216,9549484","213,1974023",13,212
3386,2918,"112,85","-7,25","209,7474776","205,7366044",13,212
3387,2918,"112,8833333","-7,25","201,6185263","197,0773913",13,212
3388,2918,"112,9166667","-7,25","194,951114","189,7474845",13,212
3389,2918,"112,95","-7,25","191,96843","186,1560476",13,212
3390,2918,"112,9833333","-7,25","192,756539","187,3795551",13,212
3391,2918,"113,0166667","-7,25","195,1705962","191,8812474",13,212
3392,2918,"113,05","-7,25","198,6264478","196,9060859",13,212
3393,2918,"113,0833333","-7,25","202,2813431","200,8070436",13,212
3395,2918,"113,15","-7,25","207,7013636","203,491075",108,100
3396,2918,"113,1833333","-7,25","210,7421033","203,4101713",108,100
3316,2917,"110,5166667","-7,216666667","75,25018694","70,42034694",13,212
3317,2917,"110,55","-7,216666667","43,29773586","38,31327586",13,212
3318,2917,"110,5833333","-7,216666667","35,31649458","30,17667458",13,212
3319,2917,"110,6166667","-7,216666667","36,01036567","30,71488567",13,212
3320,2917,"110,65","-7,216666667","39,53413616","34,08316616",13,212
3321,2917,"110,6833333","-7,216666667","45,41447815","39,80865815",13,212
3322,2917,"110,7166667","-7,216666667","52,28388302","46,52433302",13,212
3323,2917,"110,75","-7,216666667","58,81691526","52,90522526",13,212
3324,2917,"110,7833333","-7,216666667","65,10633751","59,04454751",13,212
3325,2917,"110,8166667","-7,216666667","71,70323708","65,49387708",13,212
3326,2917,"110,85","-7,216666667","79,93094735","73,57699735",13,212
3327,2917,"110,8833333","-7,216666667","89,39347074","82,89838074",13,212
3328,2917,"110,9166667","-7,216666667","98,29641235","91,66406235",13,212
3329,2917,"110,95","-7,216666667","105,8062514","99,04097141",13,212
3330,2917,"110,9833333","-7,216666667","112,9723664","106,0788964",13,212
3331,2917,"111,0166667","-7,216666667","120,5077126","113,4912026",13,212
3332,2917,"111,05","-7,216666667","126,7088303","119,5748503",13,212
3333,2917,"111,0833333","-7,216666667","129,4947301","122,2492101",13,212
3334,2917,"111,1166667","-7,216666667","129,5426313","122,1918713",13,212
3335,2917,"111,15","-7,216666667","129,4201766","121,9708066",13,212
3336,2917,"111,1833333","-7,216666667","128,8955409","121,3545309",13,212
3337,2917,"111,2166667","-7,216666667","127,7250322","120,0996322",13,212
3338,2917,"111,25","-7,216666667","127,8682089","120,1659589",13,212
3339,2917,"111,2833333","-7,216666667","130,0310827","122,2597727",13,212
3340,2917,"111,3166667","-7,216666667","132,9469551","125,1145951",13,212
3341,2917,"111,35","-7,216666667","135,0012784","127,1160884",13,212
3342,2917,"111,3833333","-7,216666667","135,2409237","127,3112837",13,212
3343,2917,"111,4166667","-7,216666667","134,0458093","126,0802593",13,212
3344,2917,"111,45","-7,216666667","132,6316324","124,6388224",13,212
3345,2917,"111,4833333","-7,216666667","131,3811853","123,3698653",13,212
3346,2917,"111,5166667","-7,216666667","130,531934","122,510904",13,212
3347,2917,"111,55","-7,216666667","130,6182065","122,5963165",13,212
3348,2917,"111,5833333","-7,216666667","131,7721666","123,7582566",13,212
3349,2917,"111,6166667","-7,216666667","133,7307261","125,7336361",13,212
3350,2917,"111,65","-7,216666667","136,302776","128,331266",13,212
3351,2917,"111,6833333","-7,216666667","139,42592","131,48869",13,212
3352,2917,"111,7166667","-7,216666667","143,1967224","135,3023524",13,212
3353,2917,"111,75","-7,216666667","147,3454451","139,5023951",13,212
3354,2917,"111,7833333","-7,216666667","150,8963832","143,1129532",13,212
3355,2917,"111,8166667","-7,216666667","153,0410008","145,3252908",13,212
3356,2917,"111,85","-7,216666667","153,4043609","145,7642709",13,212
3357,2917,"111,8833333","-7,216666667","151,6674151","144,1106051",13,212
3358,2917,"111,9166667","-7,216666667","149,2944147","141,8282847",13,212
3359,2917,"111,95","-7,216666667","148,5476891","141,1793891",13,212
3360,2917,"111,9833333","-7,216666667","149,4324823","142,1688123",13,212
3361,2917,"112,0166667","-7,216666667","151,3212344","144,1687244",13,212
3362,2917,"112,05","-7,216666667","155,0351418","147,9999518",13,212
3363,2917,"112,0833333","-7,216666667","160,3850195","153,4729595",13,212
3364,2917,"112,1166667","-7,216666667","165,4716242","158,6881542",13,212
3365,2917,"112,15","-7,216666667","169,9929845","163,3431645",13,212
3366,2917,"112,1833333","-7,216666667","174,7733402","168,2618402",13,212
3367,2917,"112,2166667","-7,216666667","179,3792678","173,0103678",13,212
3368,2917,"112,25","-7,216666667","183,6004185","177,3779685",13,212
3369,2917,"112,2833333","-7,216666667","187,6396135","181,5670435",13,212
3370,2917,"112,3166667","-7,216666667","190,3659291","184,4462591",13,212
3371,2917,"112,35","-7,216666667","190,7604652","184,9962552",13,212
3372,2917,"112,3833333","-7,216666667","189,6681563","184,0615663",13,212
3373,2917,"112,4166667","-7,216666667","188,6599848","183,2127148",13,212
3374,2917,"112,45","-7,216666667","187,8204441","182,5337741",13,212
3375,2917,"112,4833333","-7,216666667","186,6736679","181,5484579",13,212
3376,2917,"112,5166667","-7,216666667","185,7964151","180,8330851",13,212
3377,2917,"112,55","-7,216666667","185,8025042","181,0010542",13,212
3378,2917,"112,5833333","-7,216666667","186,8971035","182,2571335",13,212
3379,2917,"112,6166667","-7,216666667","189,524124","185,044804",13,212
3380,2917,"112,65","-7,216666667","193,7418104","189,4219404",13,212
3381,2917,"112,6833333","-7,216666667","198,7126251","194,5418434",13,212
3382,2917,"112,7166667","-7,216666667","202,8817528","198,8457136",13,212
3383,2917,"112,75","-7,216666667","204,7317706","200,8295496",13,212
3384,2917,"112,7833333","-7,216666667","203,7120485","199,9127292",13,212
3385,2917,"112,8166667","-7,216666667","200,4730713","196,6429271",13,212
3386,2917,"112,85","-7,216666667","196,0238826","191,9187569",13,212
3387,2917,"112,8833333","-7,216666667","191,4760226","186,9049332",13,212
3388,2917,"112,9166667","-7,216666667","188,3458134","183,2408175",13,212
3389,2917,"112,95","-7,216666667","187,4813818","181,9307118",13,212
3390,2917,"112,9833333","-7,216666667","188,6204831","183,5916483",13,212
3391,2917,"113,0166667","-7,216666667","190,7399519","187,5812848",13,212
3392,2917,"113,05","-7,216666667","193,6508585","191,9148173",13,212
3393,2917,"113,0833333","-7,216666667","196,3563562","194,9782609",13,212
3395,2917,"113,15","-7,216666667","196,3941932","195,6672705",108,100
3396,2917,"113,1833333","-7,216666667","198,5087311","195,2112008",108,100
3316,2916,"110,5166667","-7,183333333","72,34972909","67,65621909",13,212
3317,2916,"110,55","-7,183333333","47,39507475","42,54616475",13,212
3318,2916,"110,5833333","-7,183333333","40,47522527","35,46997527",13,212
3319,2916,"110,6166667","-7,183333333","41,01000507","35,84795507",13,212
3320,2916,"110,65","-7,183333333","44,82202732","39,50317732",13,212
3321,2916,"110,6833333","-7,183333333","51,34026127","45,86508127",13,212
3322,2916,"110,7166667","-7,183333333","59,52029935","53,88974935",13,212
3323,2916,"110,75","-7,183333333","68,00041801","62,21591801",13,212
3324,2916,"110,7833333","-7,183333333","75,35532394","69,41879394",13,212
3325,2916,"110,8166667","-7,183333333","81,22912031","75,14295031",13,212
3326,2916,"110,85","-7,183333333","87,23057044","80,99761044",13,212
3327,2916,"110,8833333","-7,183333333","93,62007018","87,24363018",13,212
3328,2916,"110,9166667","-7,183333333","99,16727663","92,65114663",13,212
3329,2916,"110,95","-7,183333333","103,5784516","96,92686165",13,212
3330,2916,"110,9833333","-7,183333333","107,9692328","101,1868228",13,212
3331,2916,"111,0166667","-7,183333333","112,5594773","105,6513273",13,212
3332,2916,"111,05","-7,183333333","115,705527","108,677127",13,212
3333,2916,"111,0833333","-7,183333333","116,0263102","108,8835202",13,212
3334,2916,"111,1166667","-7,183333333","114,484852","107,233922",13,212
3335,2916,"111,15","-7,183333333","113,0894551","105,7369851",13,212
3336,2916,"111,1833333","-7,183333333","111,4116508","103,9645608",13,212
3337,2916,"111,2166667","-7,183333333","109,3783479","101,8438679",13,212
3338,2916,"111,25","-7,183333333","108,7660591","101,1517091",13,212
3339,2916,"111,2833333","-7,183333333","110,1442804","102,4578404",13,212
3340,2916,"111,3166667","-7,183333333","112,1959667","104,4454567",13,212
3341,2916,"111,35","-7,183333333","113,6548359","105,8484759",13,212
3342,2916,"111,3833333","-7,183333333","114,4853992","106,6316092",13,212
3343,2916,"111,4166667","-7,183333333","115,4464759","107,5538059",13,212
3344,2916,"111,45","-7,183333333","116,5445826","108,6217226",13,212
3345,2916,"111,4833333","-7,183333333","117,0014465","109,0571965",13,212
3346,2916,"111,5166667","-7,183333333","117,1391182","109,1823382",13,212
3347,2916,"111,55","-7,183333333","117,715039","109,754639",13,212
3348,2916,"111,5833333","-7,183333333","118,966061","111,010941",13,212
3349,2916,"111,6166667","-7,183333333","120,767239","112,826299",13,212
3350,2916,"111,65","-7,183333333","122,8029692","114,8850692",13,212
3351,2916,"111,6833333","-7,183333333","124,8403328","116,9542428",13,212
3352,2916,"111,7166667","-7,183333333","127,2451504","119,3995704",13,212
3353,2916,"111,75","-7,183333333","130,335703","122,539163",13,212
3354,2916,"111,7833333","-7,183333333","133,578896","125,839806",13,212
3355,2916,"111,8166667","-7,183333333","136,0979051","128,4244651",13,212
3356,2916,"111,85","-7,183333333","137,4941711","129,8943911",13,212
3357,2916,"111,8833333","-7,183333333","137,7333762","130,2150362",13,212
3358,2916,"111,9166667","-7,183333333","138,0064871","130,5771071",13,212
3359,2916,"111,95","-7,183333333","139,5477121","132,2145421",13,212
3360,2916,"111,9833333","-7,183333333","141,4777431","134,2477131",13,212
3361,2916,"112,0166667","-7,183333333","143,2264989","136,1062489",13,212
3362,2916,"112,05","-7,183333333","146,2800697","139,2758897",13,212
3363,2916,"112,0833333","-7,183333333","151,0123662","144,1302062",13,212
3364,2916,"112,1166667","-7,183333333","156,0232191","149,2686391",13,212
3365,2916,"112,15","-7,183333333","160,8661425","154,2443425",13,212
3366,2916,"112,1833333","-7,183333333","165,6064552","159,1222352",13,212
3367,2916,"112,2166667","-7,183333333","169,6793769","163,3371169",13,212
3368,2916,"112,25","-7,183333333","172,9792589","166,7829389",13,212
3369,2916,"112,2833333","-7,183333333","175,7659937","169,7191537",13,212
3370,2916,"112,3166667","-7,183333333","177,2276015","171,3333815",13,212
3371,2916,"112,35","-7,183333333","176,5090373","170,7701273",13,212
3372,2916,"112,3833333","-7,183333333","174,1932838","168,6119438",13,212
3373,2916,"112,4166667","-7,183333333","171,8884845","166,4665245",13,212
3374,2916,"112,45","-7,183333333","170,0315077","164,7703277",13,212
3375,2916,"112,4833333","-7,183333333","168,2387114","163,1392514",13,212
3376,2916,"112,5166667","-7,183333333","166,7942839","161,8570739",13,212
3377,2916,"112,55","-7,183333333","166,011071","161,236211",13,212
3378,2916,"112,5833333","-7,183333333","166,3760404","161,7632004",13,212
3379,2916,"112,6166667","-7,183333333","168,3222652","163,8707352",13,212
3380,2916,"112,65","-7,183333333","171,4100246","167,11141",13,212
3381,2916,"112,6833333","-7,183333333","175,2961709","171,1269154",13,212
3382,2916,"112,7166667","-7,183333333","179,4217788","175,362606",13,212
3383,2916,"112,75","-7,183333333","182,6614978","178,6727251",13,212
3384,2916,"112,7833333","-7,183333333","183,7883718","179,8243395",13,212
3385,2916,"112,8166667","-7,183333333","182,6191072","178,6742952",13,212
3386,2916,"112,85","-7,183333333","180,2257156","176,1575889",13,212
3387,2916,"112,8833333","-7,183333333","178,1721402","173,7846624",13,212
